hhwealth	hhwealthlog	midstatus	highstatus	owner	age	agelog	church	usborn	z1ev	z1elite_avgprox	z1maj_avgprox	z1min_avgprox	turnout	opp
4.300000190734863	1.4588476419448853	1.0	0.0	0.0	32	3.465735912322998	0.0	1.0	-0.22979934513568878	1.254477858543396	1.347303867340088	1.0064671039581299	1.0	1.0
0.11999999731779099	-2.111964702606201	0.0	1.0	0.0	64	4.158883094787598	0.0	0.0	-0.23439912497997284	0.6759188175201416	0.7781296372413635	0.4764975905418396	0.0	NA
0.15000000596046448	-1.8904753923416138	1.0	0.0	0.0	34	3.526360511779785	0.0	1.0	-0.2341897189617157	0.6650025844573975	0.7781296372413635	0.4764975905418396	1.0	0.0
0.15000000596046448	-1.8904753923416138	1.0	0.0	0.0	59	4.077537536621094	0.0	1.0	-0.22981053590774536	1.1998968124389648	1.2803422212600708	0.9623028039932251	0.0	NA
1.434999942779541	0.3618614375591278	1.0	0.0	1.0	58	4.060442924499512	0.0	1.0	-0.23294104635715485	0.35934877395629883	0.25917693972587585	0.4323333501815796	1.0	0.20000000298023224
0.05000000074505806	-2.9759297370910645	1.0	0.0	0.0	52	3.9512436389923096	1.0	1.0	-0.19854827225208282	0.9269915819168091	0.8785723447799683	0.918138861656189	1.0	1.0
2.4200000762939453	0.8841807246208191	0.0	0.0	1.0	40	3.6888794898986816	0.0	1.0	-0.23041120171546936	0.47942715883255005	0.4433214068412781	0.6089900135993958	1.0	1.0
2.4200000762939453	0.8841807246208191	0.0	0.0	0.0	40	3.6888794898986816	0.0	1.0	-0.23468522727489471	0.18468934297561646	0.2089555710554123	0.03485632315278053	0.0	NA
0.2150000035762787	-1.5324769020080566	1.0	0.0	0.0	56	4.025351524353027	0.0	1.0	-0.2335338145494461	0.6104215383529663	0.6107255220413208	0.6089900135993958	1.0	1.0
0.2150000035762787	-1.5324769020080566	0.0	0.0	0.0	21	3.044522523880005	1.0	1.0	-0.13483905792236328	1.167148232460022	1.2133805751800537	1.1389594078063965	0.0	NA
0.699999988079071	-0.3552474081516266	1.0	0.0	0.0	27	3.295836925506592	0.0	0.0	-0.23439225554466248	0.2065218836069107	0.24243657290935516	0.03485632315278053	1.0	0.800000011920929
1.3799999952316284	0.3228078782558441	1.0	0.0	0.0	40	3.6888794898986816	0.0	1.0	-0.23273447155952454	0.6431703567504883	0.7781296372413635	0.38816940784454346	1.0	0.0
1.3799999952316284	0.3228078782558441	1.0	0.0	0.0	45	3.8066625595092773	0.0	1.0	-0.23484773933887482	0.37026503682136536	0.4600617587566376	0.12318451702594757	1.0	0.0
0.009999999776482582	-4.509860038757324	1.0	0.0	0.0	60	4.094344615936279	0.0	1.0	-0.23500467836856842	0.18468934297561646	0.2256959229707718	-0.00930762942880392	1.0	1.0
0.009999999776482582	-4.509860038757324	1.0	0.0	0.0	23	3.1354942321777344	0.0	1.0	-0.22874827682971954	0.7959972023963928	0.7446489334106445	0.7414821982383728	1.0	0.0
0.009999999776482582	-4.509860038757324	0.0	0.0	0.0	35	3.5553481578826904	0.0	1.0	-0.2341189831495285	0.3484325110912323	0.3596193492412567	0.2998411953449249	1.0	0.0
1.2200000286102295	0.1996702253818512	1.0	0.0	0.0	45	3.8066625595092773	0.0	1.0	-0.2287481427192688	0.7959972023963928	0.7446489334106445	0.7414821982383728	0.0	NA
0.10999999940395355	-2.1982250213623047	1.0	0.0	0.0	34	3.526360511779785	0.0	1.0	-0.23013262450695038	1.1889805793762207	1.2636017799377441	0.9623028039932251	0.0	NA
0.10999999940395355	-2.1982250213623047	1.0	0.0	0.0	21	3.044522523880005	0.0	1.0	-0.23182691633701324	0.8287457227706909	0.8618317246437073	0.6973182559013367	0.0	NA
0.10999999940395355	-2.1982250213623047	1.0	0.0	0.0	23	3.1354942321777344	0.0	1.0	-0.2322649508714676	0.7414161562919617	0.7781296372413635	0.6089900135993958	0.0	NA
0.05000000074505806	-2.9759297370910645	1.0	0.0	0.0	29	3.367295742034912	0.0	1.0	-0.23279130458831787	0.43576207756996155	0.527023434638977	0.21151301264762878	1.0	0.0
0.07500000298023224	-2.577021837234497	1.0	0.0	0.0	47	3.8501474857330322	0.0	1.0	-0.23215782642364502	0.6650025844573975	0.5939851999282837	0.9623028039932251	0.0	NA
0.07500000298023224	-2.577021837234497	1.0	0.0	0.0	25	3.2188758850097656	0.0	1.0	-0.23427210748195648	0.6431703567504883	0.6944276094436646	0.5206618309020996	0.0	NA
0.05000000074505806	-2.9759297370910645	0.0	1.0	0.0	39	3.6635615825653076	0.0	1.0	-0.23255440592765808	0.6759188175201416	0.6609469056129456	0.7856464385986328	1.0	1.0
1.0499999523162842	0.04974204674363136	1.0	0.0	1.0	30	3.4011974334716797	0.0	1.0	-0.22238464653491974	0.8178294897079468	0.8116106390953064	0.8298106789588928	1.0	0.0
0.05000000074505806	-2.9759297370910645	1.0	0.0	0.0	37	3.610917806625366	1.0	1.0	-0.13394130766391754	1.0252374410629272	1.0627168416976929	0.9623028039932251	0.0	NA
0.05000000074505806	-2.9759297370910645	1.0	0.0	0.0	22	3.0910425186157227	0.0	1.0	-0.23375560343265533	0.28293517231941223	0.30939799547195435	0.12318451702594757	0.0	NA
0.05000000074505806	-2.9759297370910645	1.0	0.0	0.0	60	4.094344615936279	0.0	1.0	-0.23375560343265533	0.28293517231941223	0.30939799547195435	0.12318451702594757	1.0	0.0
